abspos	chromosome_name	start_position	end_position	ensembl_gene_id	hgnc_symbol	band
372	11233037	1	11232963	11233112	ENSG00000238173	RP4-647M16.1	p36.22
373	11284627	1	11273206	11296049	ENSG00000120942	UBIAD1	p36.22
374	11278983	1	11278616	11279351	ENSG00000238199	RP4-796F18.2	p36.22
375	11315413	1	11311734	11319093	ENSG00000284646	RP4-796F18.3	p36.22
376	11425539	1	11425257	11425821	ENSG00000224338	RP11-149P14.1	p36.22
377	11508375	1	11479166	11537584	ENSG00000204624	DISP3	p36.22
378	11611443	1	11609531	11613355	ENSG00000235643	RP1-69M21.2	p36.22
379	11633487	1	11623558	11643416	ENSG00000284708	RP3-330O12.5	p36.22
380	11646401	1	11637018	11655785	ENSG00000116661	FBXO2	p36.22
381	11658851	1	11654375	11663327	ENSG00000132879	FBXO44	p36.22
382	11669239	1	11664124	11674354	ENSG00000116663	FBXO6	p36.22
383	11683065	1	11674480	11691650	ENSG00000116670	MAD2L2	p36.22
384	11708793	1	11691729	11725857	ENSG00000162490	DRAXIN	p36.22
385	11745443	1	11736084	11754802	ENSG00000177674	AGTRAP	p36.22
386	11775686	1	11761787	11789585	ENSG00000215910	C1orf167	p36.22
387	11778348	1	11777077	11779619	ENSG00000177553	RP11-56N19.5	p36.22
388	11796321	1	11785723	11806920	ENSG00000177000	MTHFR	p36.22
389	11824620	1	11806096	11843144	ENSG00000011021	CLCN6	p36.22
390	11843898	1	11843812	11843984	ENSG00000276470	RF02156	p36.22
391	11845623	1	11845549	11845697	ENSG00000278852	RF02157	p36.22
392	11847027	1	11845709	11848345	ENSG00000175206	NPPA	p36.22
393	11847495	1	11847442	11847549	ENSG00000275915	RF02158	p36.22
394	11858197	1	11857464	11858931	ENSG00000120937	NPPB	p36.22
395	11879088	1	11877770	11880406	ENSG00000224904	RP5-934G17.6	p36.22
396	11908211	1	11908152	11908271	ENSG00000199347	RNU5E-1	p36.22
397	11909867	1	11909808	11909927	ENSG00000201801	RNU5E-4P	p36.22
398	11923009	1	11919591	11926428	ENSG00000116685	KIAA2013	p36.22
399	11954871	1	11934205	11975538	ENSG00000083444	PLOD1	p36.22
400	11996847	1	11980181	12013514	ENSG00000116688	MFN2	p36.22
401	12017262	1	12017216	12017308	ENSG00000270914	RP5-1077B9.5	p36.22
402	12025755	1	12019466	12032045	ENSG00000116691	MIIP	p36.22
403	12029190	1	12029158	12029222	ENSG00000276869	MIR6729	p36.22
404	12036877	1	12036740	12037014	ENSG00000243539	RN7SL649P	p36.22
405	12103792	1	12063377	12144207	ENSG00000120949	TNFRSF8	p36.22
406	12077932	1	12077881	12077984	ENSG00000201135	RNU6-777P	p36.22
407	12080420	1	12080293	12080547	ENSG00000227875	RP11-426M1.2	p36.22
408	12166990	1	12166943	12167038	ENSG00000283789	MIR7846	p36.22
409	12188115	1	12167003	12209228	ENSG00000028137	TNFRSF1B	p36.22
410	12191743	1	12191713	12191773	ENSG00000263676	MIR4632	p36.22
411	12220951	1	12220794	12221109	ENSG00000225196	RP5-1118D24.2	p36.22
412	12221209	1	12221148	12221271	ENSG00000252969	RF00156	p36.22
413	12371039	1	12230032	12512047	ENSG00000048707	VPS13D	p36.22
414	12507321	1	12507246	12507397	ENSG00000239149	SNORA59A	p36.21
415	12528072	1	12527724	12528420	ENSG00000229484	RP5-888M10.2	p36.21
416	12592820	1	12567910	12617731	ENSG00000162496	DHRS3	p36.21
417	12570022	1	12569972	12570072	ENSG00000221340	RNU6ATAC18P	p36.21
418	12578990	1	12578957	12579023	ENSG00000276830	MIR6730	p36.21
419	12619072	1	12618900	12619244	ENSG00000272482	RP11-474O21.5	p36.21
420	12655816	1	12644547	12667086	ENSG00000204518	AADACL4	p36.21
421	12692964	1	12692909	12693020	ENSG00000226166	RP11-474O21.2	p36.21
422	12722437	1	12716115	12728759	ENSG00000188984	AADACL3	p36.21
423	12754957	1	12746215	12763699	ENSG00000157330	C1orf158	p36.21
424	12776373	1	12774841	12777906	ENSG00000116726	PRAMEF12	p36.21
425	12794012	1	12791397	12796628	ENSG00000116721	PRAMEF1	p36.21
426	12822922	1	12822686	12823159	ENSG00000228338	RP5-845O24.8	p36.21
427	12828007	1	12824605	12831410	ENSG00000239810	PRAMEF11	p36.21
428	12839741	1	12838125	12841357	ENSG00000231103	RP5-845O24.3	p36.21
429	12848066	1	12847408	12848725	ENSG00000179172	HNRNPCL1	p36.21
430	12859497	1	12857086	12861909	ENSG00000120952	PRAMEF2	p36.21
431	12882712	1	12879224	12886201	ENSG00000243073	PRAMEF4	p36.21
432	12895583	1	12892896	12898270	ENSG00000187545	PRAMEF10	p36.21
433	12918546	1	12916610	12920482	ENSG00000204510	PRAMEF7	p36.21
434	12922607	1	12922554	12922660	ENSG00000207434	RNU6-1072P	p36.21
435	12927207	1	12926162	12928253	ENSG00000234064	RP11-450I1.2	p36.21
436	12943026	1	12938472	12947580	ENSG00000232423	PRAMEF6	p36.21
437	13030734	1	13029339	13032130	ENSG00000274178	CH17-409J4.2	p36.21
438	13052983	1	13049476	13056491	ENSG00000274764	PRAMEF27	p36.21
439	13061549	1	13060869	13062229	ENSG00000277058	HNRNPCL3	p36.21
440	13073280	1	13068677	13077884	ENSG00000229571	PRAMEF25	p36.21
441	13096575	1	13095179	13097971	ENSG00000277862	WI2-2994D6.1	p36.21
442	13105046	1	13104403	13105689	ENSG00000236179	RP13-221M14.4	p36.21
443	13116175	1	13115496	13116854	ENSG00000275774	HNRNPCL2	p36.21
444	13130216	1	13128818	13131615	ENSG00000229978	RP13-221M14.3	p36.21
445	13147220	1	13146981	13147460	ENSG00000233336	RP13-221M14.2	p36.21
446	13152433	1	13148905	13155961	ENSG00000280267	PRAMEF26	p36.21
447	13165026	1	13164586	13165467	ENSG00000179412	HNRNPCL4	p36.21
448	13175959	1	13172455	13179464	ENSG00000204505	PRAMEF9	p36.21
449	13198869	1	13196330	13201409	ENSG00000279169	PRAMEF13	p36.21
450	13224405	1	13222705	13226106	ENSG00000279804	PRAMEF18	p36.21
451	13247257	1	13245863	13248652	ENSG00000250894	RP11-450I1.4	p36.21
452	13258763	1	13254212	13263314	ENSG00000270601	PRAMEF5	p36.21
453	13274583	1	13273539	13275627	ENSG00000231219	RP11-219C24.8	p36.21
454	13279178	1	13279125	13279231	ENSG00000207511	RNU6-771P	p36.21
455	13283104	1	13281035	13285174	ENSG00000182330	PRAMEF8	p36.21
456	13306223	1	13303539	13308907	ENSG00000237700	RP11-219C24.6	p36.21
457	13319089	1	13315581	13322598	ENSG00000204501	PRAMEF15	p36.21
458	13324278	1	13324039	13324518	ENSG00000228229	RP11-219C24.10	p36.21
459	13344584	1	13342034	13347134	ENSG00000204481	PRAMEF14	p36.21
460	13370380	1	13369067	13371693	ENSG00000204480	PRAMEF19	p36.21
461	13391130	1	13389632	13392629	ENSG00000204479	PRAMEF17	p36.21
462	13415889	1	13410450	13421328	ENSG00000204478	PRAMEF20	p36.21
463	13494512	1	13474977	13514048	ENSG00000162494	LRRC38	p36.21
464	13514745	1	13513220	13516270	ENSG00000259961	RP4-597A16.2	p36.21
465	13555347	1	13555001	13555694	ENSG00000215909	RP4-597A16.3	p36.21
466	13600711	1	13583465	13617957	ENSG00000162493	PDPN	p36.21
467	13623234	1	13623184	13623284	ENSG00000222952	RNA5SP41	p36.21
468	13658610	1	13657311	13659910	ENSG00000237445	CTA-520D8.2	p36.21
469	13696134	1	13696070	13696199	ENSG00000253085	RF00564	p36.21
470	13762638	1	13700198	13825079	ENSG00000116731	PRDM2	p36.21
471	14505417	1	13892792	15118043	ENSG00000189337	KAZN	p36.21
472	14124284	1	14124233	14124335	ENSG00000252151	RNU6-1265P	p36.21
473	14222504	1	14221891	14223118	ENSG00000231606	RP11-344F13.1	p36.21
474	14370265	1	14348955	14391575	ENSG00000234593	RP4-704D23.1	p36.21
475	14692371	1	14692129	14692613	ENSG00000235829	RP3-410I8.1	p36.21
476	15132139	1	15111815	15152464	ENSG00000175147	TMEM51-AS1	p36.21
477	15186506	1	15152532	15220480	ENSG00000171729	TMEM51	p36.21
478	15167830	1	15164344	15171317	ENSG00000204464	C1orf195	p36.21
479	15192336	1	15191828	15192845	ENSG00000215720	RP1-21O18.3	p36.21
480	15226961	1	15226373	15227549	ENSG00000278480	RP5-903E17.2	p36.21
481	15323777	1	15247272	15400283	ENSG00000142621	FHAD1	p36.21
482	15335278	1	15326680	15343876	ENSG00000233485	RP3-467K16.2	p36.21
483	15334815	1	15334166	15335464	ENSG00000236045	RP3-467K16.7	p36.21
484	15406206	1	15402979	15409433	ENSG00000228140	RP3-467K16.4	p36.21
485	15420119	1	15409895	15430343	ENSG00000142634	EFHD2	p36.21
486	15443840	1	15438439	15449242	ENSG00000162438	CTRC	p36.21
487	15464409	1	15456728	15472091	ENSG00000142615	CELA2A	p36.21
488	15478654	1	15465909	15491400	ENSG00000215704	CELA2B	p36.21
489	15508683	1	15490832	15526534	ENSG00000132906	CASP9	p36.21
490	15559596	1	15526813	15592379	ENSG00000116138	DNAJC16	p36.21
491	15542234	1	15542165	15542304	ENSG00000251866	SCARNA21B	p36.21
492	15565783	1	15565611	15565956	ENSG00000272510	RP4-680D5.8	p36.21
493	15578731	1	15572353	15585110	ENSG00000116771	AGMAT	p36.21
494	15594881	1	15586136	15603626	ENSG00000237301	RP4-680D5.2	p36.21
495	15604820	1	15604597	15605043	ENSG00000235084	RP4-680D5.3	p36.21
496	15608111	1	15608078	15608145	ENSG00000252417	RNU7-179P	p36.21
497	15614755	1	15614643	15614867	ENSG00000236500	RP4-680D5.4	p36.21
498	15643272	1	15617500	15669044	ENSG00000197312	DDI2	p36.21
499	15660795	1	15659869	15661722	ENSG00000215695	RSC1A1	p36.21
500	15683000	1	15682873	15683128	ENSG00000271742	RP4-680D5.9	p36.21
501	15709550	1	15684332	15734769	ENSG00000116786	PLEKHM2	p36.21
502	15728604	1	15720312	15736896	ENSG00000237938	RP11-288I21.1	p36.21
503	15738900	1	15736405	15741396	ENSG00000162461	SLC25A34	p36.21
504	15744973	1	15740051	15749896	ENSG00000224459	RP11-169K16.4	p36.21
505	15745202	1	15742422	15747982	ENSG00000162460	TMEM82	p36.21
506	15771600	1	15756607	15786594	ENSG00000162458	FBLIM1	p36.21
507	15793040	1	15792796	15793285	ENSG00000224321	RP11-169K16.6	p36.21
508	15808258	1	15807169	15809348	ENSG00000233954	UQCRHL	p36.21
509	15828450	1	15828232	15828669	ENSG00000178715	RP11-169K16.8	p36.21
510	15841310	1	15834474	15848147	ENSG00000179743	RP11-169K16.9	p36.21
511	15894162	1	15847864	15940460	ENSG00000065526	SPEN	p36.21
512	15917803	1	15917698	15917908	ENSG00000270620	RP1-134O19.3	p36.13
513	15959000	1	15941869	15976132	ENSG00000116809	ZBTB17	p36.13
514	15969913	1	15969632	15970194	ENSG00000234607	RP11-5P18.1	p36.13
515	15988311	1	15988182	15988441	ENSG00000231353	RP11-5P18.3	p36.13
516	15989257	1	15989140	15989375	ENSG00000275503	RP11-5P18.11	p36.13
517	15992311	1	15989871	15994751	ENSG00000224966	RP11-5P18.2	p36.13
518	16006521	1	16004236	16008807	ENSG00000183888	C1orf64	p36.13
519	16006415	1	16006160	16006671	ENSG00000233078	RP11-5P18.5	p36.13
520	16016811	1	16014028	16019594	ENSG00000173641	HSPB7	p36.13
521	16026462	1	16018875	16034050	ENSG00000186510	CLCNKA	p36.13
522	16037603	1	16035178	16040029	ENSG00000232456	RP11-5P18.10	p36.13
523	16050522	1	16043736	16057308	ENSG00000184908	CLCNKB	p36.13
524	16065700	1	16057769	16073632	ENSG00000185519	FAM131C	p36.13
525	16140212	1	16124337	16156087	ENSG00000142627	EPHA2	p36.13
526	16156270	1	16155211	16157329	ENSG00000227959	RP11-276H7.2	p36.13
527	16160574	1	16159266	16161883	ENSG00000224621	RP11-276H7.3	p36.13
528	16198105	1	16197854	16198357	ENSG00000234166	RP4-733M16.2	p36.13
529	16205231	1	16197854	16212609	ENSG00000142632	ARHGEF19	p36.13
530	16221968	1	16215909	16228027	ENSG00000237276	ANO7P1	p36.13
531	16234431	1	16231700	16237162	ENSG00000132881	RSG1	p36.13
532	16241305	1	16241213	16241398	ENSG00000233929	MTL1	p36.13
533	16299646	1	16246839	16352454	ENSG00000037637	FBXO42	p36.13
534	16375360	1	16352575	16398145	ENSG00000055070	SZRD1	p36.13
535	16369340	1	16369150	16369530	ENSG00000226457	RP11-430L17.1	p36.13
536	16412270	1	16387117	16437424	ENSG00000187144	SPATA21	p36.13
537	16450375	1	16440672	16460078	ENSG00000157191	NECAP2	p36.13
538	16464714	1	16460948	16468481	ENSG00000226029	RP4-798A10.2	p36.13
539	16483346	1	16467436	16499257	ENSG00000080947	CROCCP3	p36.13
540	16514203	1	16514122	16514285	ENSG00000206652	RNU1-1	p36.13
541	16515199	1	16514645	16515754	ENSG00000261135	RP4-798A10.7	p36.13
542	16521245	1	16520694	16521796	ENSG00000224174	RP4-798A10.4	p36.13
543	16535029	1	16533886	16536172	ENSG00000233421	RP5-875O13.1	p36.13
544	16534152	1	16534081	16534224	ENSG00000277344	RNU1-6P	p36.13
545	16550591	1	16548651	16552531	ENSG00000225710	RP5-875O13.6	p36.13
546	16587940	1	16562319	16613562	ENSG00000219481	NBPF1	p36.13
547	16617560	1	16617391	16617729	ENSG00000271732	RP5-1182A14.5	p36.13
548	16637742	1	16618253	16657232	ENSG00000215908	CROCCP2	p36.13
549	16642938	1	16642767	16643109	ENSG00000283773	RP5-1182A14.8	p36.13
550	16647955	1	16645622	16650289	ENSG00000186301	MST1P2	p36.13
551	16662201	1	16656879	16667524	ENSG00000282143	RP1-163M9.8	p36.13
552	16666866	1	16666785	16666948	ENSG00000207513	RNU1-3	p36.13
553	16684923	1	16681097	16688749	ENSG00000280114	RP5-875O13.7	p36.13
554	16685838	1	16685621	16686055	ENSG00000236698	EIF1AP1	p36.13
555	16703748	1	16687339	16720157	ENSG00000268869	ESPNP	p36.13
556	16703570	1	16701546	16705594	ENSG00000279151	RP1-163M9.7	p36.13
557	16745263	1	16739938	16750589	ENSG00000282740	RP5-1182A14.7	p36.13
558	16856626	1	16740273	16972979	ENSG00000058453	CROCC	p36.13
559	16745624	1	16740280	16750968	ENSG00000227684	RP1-163M9.5	p36.13
560	16740597	1	16740516	16740679	ENSG00000207389	RNU1-4	p36.13
561	16762573	1	16754910	16770237	ENSG00000186715	MST1L	p36.13
562	16852193	1	16851257	16853129	ENSG00000223643	RP11-108M9.1	p36.13
563	16857345	1	16855407	16859284	ENSG00000230239	RP11-108M9.2	p36.13
564	16858985	1	16858949	16859021	ENSG00000263811	MIR3675	p36.13
565	16872518	1	16870945	16874092	ENSG00000228549	RP11-108M9.3	p36.13
566	16873779	1	16873708	16873851	ENSG00000277234	RNU1-5P	p36.13
567	16889093	1	16888538	16889649	ENSG00000238142	RP11-108M9.4	p36.13
568	16889348	1	16889095	16889602	ENSG00000235241	RP11-108M9.5	p36.13
569	16896061	1	16895980	16896143	ENSG00000207005	RNU1-2	p36.13
570	16904557	1	16904339	16904776	ENSG00000272426	RP11-108M9.6	p36.13
571	16977668	1	16974502	16980835	ENSG00000117122	MFAP2	p36.13
572	16992008	1	16978926	17005091	ENSG00000226526	RP1-37C10.3	p36.13
573	16998943	1	16985958	17011928	ENSG00000159363	ATP13A2	p36.13
574	17036446	1	17018722	17054170	ENSG00000117118	SDHB	p36.13
575	17093098	1	17066761	17119435	ENSG00000117115	PADI2	p36.13
576	17193700	1	17189783	17197617	ENSG00000204362	RP11-380J14.1	p36.13
577	17197482	1	17193232	17201733	ENSG00000282843	RP11-380J14.4	p36.13
578	17225565	1	17205126	17246005	ENSG00000142623	PADI1	p36.13
579	17266665	1	17249098	17284233	ENSG00000142619	PADI3	p36.13
580	17277932	1	17277889	17277975	ENSG00000266634	MIR3972	p36.13
581	17336099	1	17308195	17364004	ENSG00000159339	PADI4	p36.13
582	17386947	1	17372196	17401699	ENSG00000276747	PADI6	p36.13
583	17407071	1	17406760	17407382	ENSG00000227751	RP1-20B21.4	p36.13
584	17423242	1	17406760	17439724	ENSG00000179051	RCC2	p36.13
585	17618854	1	17539835	17697874	ENSG00000074964	ARHGEF10L	p36.13
586	17733832	1	17717687	17749978	ENSG00000236648	RP11-473A10.2	p36.13
587	17791188	1	17755313	17827063	ENSG00000117148	ACTL8	p36.13
588	18030662	1	18015712	18045612	ENSG00000284653	RP11-658E23.1	p36.13
589	18070034	1	18065657	18074412	ENSG00000261781	RP11-174G17.2	p36.13
590	18243114	1	18107746	18378483	ENSG00000117154	IGSF21	p36.13
591	18112625	1	18109389	18115861	ENSG00000280222	RP11-174G17.3	p36.13
592	18173137	1	18166929	18179346	ENSG00000230035	RP11-174G17	p36.13
593	18387171	1	18385829	18388514	ENSG00000225387	RP11-422P22.1	p36.13
594	18483554	1	18480982	18486126	ENSG00000179023	KLHDC7A	p36.13
595	18513250	1	18513118	18513383	ENSG00000235282	RP1-8B22.1	p36.13
596	18595525	1	18595414	18595636	ENSG00000225478	RP1-8B22.2	p36.13
597	18689936	1	18631006	18748866	ENSG00000009709	PAX7	p36.13
598	18849640	1	18839599	18859682	ENSG00000179002	TAS1R2	p36.13
599	18885197	1	18849273	18921121	ENSG00000255275	RP13-279N23.2	p36.13
600	18887105	1	18871430	18902781	ENSG00000159423	ALDH4A1	p36.13
601	18883238	1	18883202	18883275	ENSG00000265606	MIR4695	p36.13
602	18897109	1	18897071	18897148	ENSG00000221662	MIR1290	p36.13
603	18930483	1	18904281	18956686	ENSG00000169991	IFFO2	p36.13
604	19073810	1	19072110	19075511	ENSG00000272084	RP5-1126H10.2	p36.13
605	19142391	1	19074506	19210276	ENSG00000127481	UBR4	p36.13
606	19225602	1	19210501	19240704	ENSG00000230424	RP1-43E13.2	p36.13
607	19233608	1	19215664	19251552	ENSG00000127463	EMC1	p36.13
608	19255833	1	19251539	19260128	ENSG00000053372	MRTO4	p36.13
609	19270088	1	19265982	19274194	ENSG00000211454	AKR7L	p36.13
610	19285904	1	19282558	19289250	ENSG00000162482	AKR7A3	p36.13
611	19297491	1	19297080	19297903	ENSG00000270728	RP4-657E11.10	p36.13
612	19308055	1	19303965	19312146	ENSG00000053371	AKR7A2	p36.13
613	19305129	1	19305076	19305182	ENSG00000200403	RNU6-1099P	p36.13
614	19320813	1	19312326	19329300	ENSG00000040487	PQLC2	p36.13
615	19412157	1	19338776	19485539	ENSG00000077549	CAPZB	p36.13
616	19424527	1	19424384	19424671	ENSG00000240490	RN7SL277P	p36.13
617	19510663	1	19510593	19510733	ENSG00000201609	RNU4-28P	p36.13
618	19594317	1	19591802	19596832	ENSG00000235185	RP5-1056L3.1	p36.13
619	19613399	1	19596977	19629821	ENSG00000173436	MINOS1	p36.13
620	19627717	1	19596979	19658456	ENSG00000158747	NBL1	p36.13
621	19626997	1	19597067	19656927	ENSG00000270136	MINOS1-NBL1	p36.13
622	19608341	1	19608114	19608568	ENSG00000226396	RP5-1056L3.3	p36.13
623	19672424	1	19665287	19679562	ENSG00000158748	HTR6	p36.13
624	19741079	1	19682213	19799945	ENSG00000162542	TMCO4	p36.13
625	19814653	1	19814029	19815278	ENSG00000178828	RNF186	p36.13
626	19816934	1	19814367	19819502	ENSG00000235434	RP11-91K11.2	p36.13
627	19897729	1	19882513	19912945	ENSG00000169914	OTUD3	p36.13
628	19921813	1	19920009	19923617	ENSG00000188784	PLA2G2E	p36.13
629	19971119	1	19970969	19971269	ENSG00000242688	RN7SL304P	p36.13
630	19977923	1	19975431	19980416	ENSG00000188257	PLA2G2A	p36.13
631	20059684	1	20028179	20091190	ENSG00000127472	PLA2G5	p36.13
632	20115752	1	20111939	20119566	ENSG00000117215	PLA2G2D	p36.12
633	20144856	1	20139326	20150386	ENSG00000158786	PLA2G2F	p36.12
634	20157453	1	20154338	20160568	ENSG00000227066	RP3-340N1.2	p36.12
635	20169338	1	20161253	20177424	ENSG00000187980	PLA2G2C	p36.12
636	20185364	1	20184242	20186486	ENSG00000225986	RP3-340N1.5	p36.12
637	20191066	1	20186085	20196048	ENSG00000162543	UBXN10	p36.12
638	20243875	1	20243095	20244655	ENSG00000228105	RP3-340N1.6	p36.12
639	20273511	1	20272018	20275005	ENSG00000284710	RP3-340N1.7	p36.12
640	20322906	1	20290919	20354894	ENSG00000158816	VWA5B1	p36.12
641	20308699	1	20294211	20323187	ENSG00000226664	RP4-745E8.2	p36.12
642	20395906	1	20360579	20431234	ENSG00000236963	RP4-749H3.1	p36.12
643	20412778	1	20412304	20413253	ENSG00000226487	RP4-749H3.2	p36.12
644	20477579	1	20476222	20478937	ENSG00000284641	RP4-749H3.4	p36.12
645	20479588	1	20478779	20480397	ENSG00000284743	RP4-749H3.3	p36.12
646	20484305	1	20482391	20486220	ENSG00000162545	CAMK2N1	p36.12
647	20503804	1	20499448	20508161	ENSG00000090432	MUL1	p36.12
648	20526370	1	20525989	20526751	ENSG00000215520	RP11-401M16.3	p36.12
649	20553724	1	20552439	20555010	ENSG00000183114	FAM43B	p36.12
650	20603928	1	20588948	20618908	ENSG00000158825	CDA	p36.12
651	20642483	1	20633455	20651511	ENSG00000158828	PINK1	p36.12
652	20633733	1	20633679	20633788	ENSG00000284005	MIR6084	p36.12
653	20647425	1	20642657	20652193	ENSG00000117242	RP11-401M16.7	p36.12
654	20656655	1	20651767	20661544	ENSG00000244038	DDOST	p36.12
655	20691015	1	20664014	20718017	ENSG00000117245	KIF17	p36.12
656	20693373	1	20692734	20694013	ENSG00000235432	RP5-930J4.5	p36.12
657	20726284	1	20719732	20732837	ENSG00000189410	SH2D5	p36.12
658	20733416	1	20732880	20733952	ENSG00000233069	RP5-930J4.2	p36.12
659	20764992	1	20742661	20787323	ENSG00000127483	HP1BP3	p36.12
660	20991590	1	20806292	21176888	ENSG00000075151	EIF4G3	p36.12
661	20841271	1	20841241	20841302	ENSG00000251914	RNU7-200P	p36.12
662	20988373	1	20988314	20988432	ENSG00000221808	MIR1256	p36.12
663	21003742	1	21003550	21003934	ENSG00000233072	RP11-487E1.1	p36.12
664	21073696	1	21073639	21073753	ENSG00000236073	RP11-487E1.2	p36.12
665	21161778	1	21161475	21162081	ENSG00000235112	RP11-628K18.1	p36.12
666	21281375	1	21217247	21345504	ENSG00000117298	ECE1	p36.12
667	21266666	1	21266082	21267251	ENSG00000236936	RP3-329E20.2	p36.12
668	21296532	1	21293290	21299774	ENSG00000231105	RP5-1071N3.1	p36.12
669	21398174	1	21397987	21398362	ENSG00000236216	RP11-560O15.1	p36.12
670	21412376	1	21411460	21413293	ENSG00000228823	RP11-293F5.8	p36.12
671	21416695	1	21415898	21417492	ENSG00000236009	RP11-293F5.1	p36.12
672	21426296	1	21424625	21427967	ENSG00000227001	RP11-293F5.2	p36.12
673	21428919	1	21428303	21429536	ENSG00000187952	HS6ST1P	p36.12
674	21435938	1	21434318	21437558	ENSG00000186543	RP11-293F5.4	p36.12
675	21462566	1	21440128	21485005	ENSG00000142794	NBPF3	p36.12
676	21459919	1	21459756	21460082	ENSG00000176378	RP11-293F5.6	p36.12
677	21543892	1	21509372	21578412	ENSG00000162551	ALPL	p36.12
678	21588829	1	21586472	21591187	ENSG00000233431	RP11-63N8.3	p36.12
679	21632789	1	21596215	21669363	ENSG00000076864	RAP1GAP	p36.12
680	21730952	1	21678298	21783606	ENSG00000090686	USP48	p36.12
681	21768422	1	21768269	21768575	ENSG00000231978	RP11-132G19.3	p36.12
682	21818743	1	21812265	21825221	ENSG00000187942	LDLRAD2	p36.12
683	21879771	1	21822245	21937297	ENSG00000142798	HSPG2	p36.12
684	21908339	1	21908098	21908580	ENSG00000232037	RP11-26H16.1	p36.12
685	21953775	1	21950679	21956871	ENSG00000283234	RP11-26H16.4	p36.12
686	21987831	1	21977021	21998642	ENSG00000219073	CELA3B	p36.12
687	21987629	1	21987481	21987777	ENSG00000273610	RN7SL386P	p36.12
688	21987867	1	21987816	21987919	ENSG00000201919	RNU6-1022P	p36.12
689	22007097	1	22001656	22012539	ENSG00000142789	CELA3A	p36.12
690	22010798	1	22010650	22010946	ENSG00000278124	RN7SL186P	p36.12
691	22011036	1	22010985	22011088	ENSG00000201273	RNU6-776P	p36.12
692	22025019	1	22023990	22026048	ENSG00000228397	RP1-224A6.3	p36.12
693	22027890	1	22024558	22031223	ENSG00000218510	RP1-224A6.4	p36.12
694	22072786	1	22052627	22092946	ENSG00000070831	CDC42	p36.12
695	22061698	1	22059197	22064199	ENSG00000230068	RP1-224A6.6	p36.12
696	22068583	1	22068340	22068827	ENSG00000271428	RP1-224A6.8	p36.12
697	22130637	1	22117305	22143969	ENSG00000162552	WNT4	p36.12
698	22266269	1	22266239	22266300	ENSG00000266564	MIR4418	p36.12
699	22323085	1	22322840	22323331	ENSG00000234397	RP11-415K20.1	p36.12
700	22365556	1	22364630	22366482	ENSG00000279625	RP11-415K20.2	p36.12
701	22491504	1	22451851	22531157	ENSG00000184677	ZBTB40	p36.12
702	22518591	1	22517474	22519708	ENSG00000237200	RP1-61A9.4	p36.12
703	22583579	1	22563564	22603594	ENSG00000070886	EPHA8	p36.12
